Launching LogDate version 1.2.1
Objective function: wLogDate
Finished initialization with random seed 171
Initial state:
mu = 0.0010304883384318012
fx = 199.396094452461
Maximum constraint violation: 1.9081958235744878e-17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  28   |  28   |  467  | +2.7859e+02 | 3.84e+01 | 4.49e-03 | 2.78e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  29   |  29   |  469  | +2.7859e+02 | 3.84e+00 | 4.49e-03 | 2.78e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  30   |  30   |  470  | +2.6005e+02 | 2.69e+01 | 2.36e-03 | 2.95e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  31   |  31   |  471  | +2.2913e+02 | 4.43e+01 | 1.51e-03 | 3.64e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  32   |  32   |  474  | +2.2913e+02 | 4.43e+00 | 1.51e-03 | 3.64e-17 | 1.17e+07 |  1.00e-01   |   3   |
|  33   |  33   |  475  | +2.1209e+02 | 3.10e+01 | 1.03e-03 | 2.95e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  34   |  34   |  478  | +2.1209e+02 | 3.10e+00 | 1.03e-03 | 2.95e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  35   |  35   |  479  | +2.0185e+02 | 2.17e+01 | 7.54e-04 | 2.60e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  36   |  36   |  481  | +2.0185e+02 | 2.17e+00 | 7.54e-04 | 2.60e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  37   |  37   |  482  | +1.9546e+02 | 1.52e+01 | 5.86e-04 | 2.04e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  38   |  38   |  483  | +1.8119e+02 | 3.31e+01 | 3.14e-04 | 3.47e-17 | 1.17e+07 |  1.00e-01   |   2   |
|  39   |  38   |  483  | +1.8119e+02 | 1.65e+02 | 7.52e-03 | 3.47e-17 | 1.00e+00 |  2.00e-02   |   0   |
|  40   |  39   |  490  | +1.8119e+02 | 2.40e+01 | 7.52e-03 | 3.47e-17 | 1.00e+00 |  2.00e-02   |   3   |
|  41   |  40   |  492  | +1.1864e+02 | 1.50e+02 | 3.40e-03 | 1.18e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  42   |  41   |  502  | +1.1864e+02 | 3.56e+01 | 3.40e-03 | 1.18e-16 | 1.00e+00 |  2.00e-02   |   3   |
|  43   |  42   |  510  | +1.1864e+02 | 1.38e+01 | 3.40e-03 | 1.18e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  44   |  43   |  513  | +9.8087e+01 | 8.95e+01 | 2.34e-03 | 5.12e-05 | 1.00e+00 |  2.00e-02   |   2   |
|  45   |  44   |  517  | +9.8087e+01 | 9.24e+00 | 2.34e-03 | 5.12e-05 | 1.00e+00 |  2.00e-02   |   3   |
|  46   |  45   |  520  | +9.5902e+01 | 1.05e+01 | 2.95e-03 | 1.39e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  47   |  46   |  524  | +9.4846e+01 | 1.05e+01 | 7.33e-04 | 2.92e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  48   |  47   |  529  | +9.4846e+01 | 3.63e+00 | 7.33e-04 | 2.92e-04 | 1.00e+00 |  2.00e-02   |   4   |
|  49   |  48   |  533  | +9.4846e+01 | 1.81e+00 | 7.33e-04 | 2.92e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  50   |  49   |  535  | +9.4846e+01 | 9.07e-01 | 7.33e-04 | 2.92e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  51   |  50   |  536  | +9.4846e+01 | 4.53e-01 | 7.33e-04 | 2.92e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  52   |  51   |  537  | +9.4846e+01 | 2.27e-01 | 7.33e-04 | 2.92e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  53   |  52   |  538  | +9.4846e+01 | 1.13e-01 | 7.33e-04 | 2.92e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  54   |  53   |  539  | +9.5141e+01 | 1.13e-01 | 6.72e-04 | 1.42e-04 | 2.90e+03 |  2.00e-02   |   2   |
|  55   |  54   |  540  | +9.5113e+01 | 7.93e-01 | 6.11e-04 | 1.41e-04 | 2.90e+03 |  2.00e-02   |   2   |
|  56   |  55   |  541  | +9.4975e+01 | 5.55e+00 | 1.96e-04 | 1.34e-04 | 2.90e+03 |  2.00e-02   |   2   |
|  57   |  56   |  544  | +9.5704e+01 | 8.19e+00 | 1.15e-04 | 9.50e-05 | 3.80e+04 |  2.00e-02   |   4   |
|  58   |  57   |  548  | +9.9981e+01 | 8.19e+00 | 4.78e-03 | 6.46e-05 | 1.28e+05 |  2.00e-02   |   4   |
|  59   |  58   |  549  | +1.1118e+02 | 3.72e+01 | 6.52e-04 | 3.25e-05 | 6.25e+05 |  2.00e-02   |   4   |
|  60   |  59   |  551  | +1.3337e+02 | 3.72e+01 | 5.88e-04 | 1.25e-05 | 1.15e+06 |  2.00e-02   |   4   |
|  61   |  60   |  555  | +1.4767e+02 | 3.72e+01 | 2.42e-04 | 7.76e-06 | 2.88e+06 |  2.00e-02   |   4   |
|  62   |  61   |  560  | +1.7011e+02 | 3.72e+01 | 3.31e-04 | 3.40e-06 | 5.07e+06 |  2.00e-02   |   4   |
|  63   |  62   |  567  | +1.7391e+02 | 1.04e+02 | 2.85e-04 | 2.10e-06 | 5.07e+06 |  2.00e-02   |   4   |
|  64   |  63   |  585  | +1.7391e+02 | 1.04e+01 | 2.85e-04 | 2.10e-06 | 5.07e+06 |  2.00e-02   |   3   |
|  65   |  64   |  589  | +1.6839e+02 | 7.27e+01 | 1.35e-04 | 1.64e-06 | 5.07e+06 |  2.00e-02   |   2   |
|  66   |  65   |  600  | +1.6839e+02 | 7.27e+00 | 1.35e-04 | 1.64e-06 | 5.07e+06 |  2.00e-02   |   3   |
|  67   |  66   |  603  | +1.6034e+02 | 5.09e+01 | 2.06e-04 | 1.46e-06 | 5.07e+06 |  2.00e-02   |   2   |
|  68   |  67   |  616  | +1.6034e+02 | 5.09e+00 | 2.06e-04 | 1.46e-06 | 5.07e+06 |  2.00e-02   |   3   |
|  69   |  68   |  618  | +1.5424e+02 | 3.56e+01 | 3.67e-04 | 1.38e-06 | 5.07e+06 |  2.00e-02   |   2   |
|  70   |  69   |  627  | +1.4752e+02 | 5.54e+01 | 5.22e-04 | 1.33e-06 | 5.07e+06 |  2.00e-02   |   4   |
|  71   |  70   |  639  | +1.4175e+02 | 1.97e+02 | 7.02e-04 | 8.72e-07 | 3.57e+07 |  2.00e-02   |   4   |
|  72   |  71   |  646  | +1.4774e+02 | 1.97e+02 | 8.38e-04 | 7.18e-13 | 3.57e+07 |  2.00e-02   |   3   |
|  73   |  72   |  650  | +1.4386e+02 | 1.97e+02 | 8.30e-04 | 1.00e-13 | 3.57e+07 |  2.00e-02   |   4   |
|  74   |  73   |  653  | +1.4131e+02 | 1.97e+02 | 6.78e-04 | 5.45e-14 | 3.57e+07 |  2.00e-02   |   4   |
|  75   |  74   |  656  | +1.3954e+02 | 1.97e+02 | 4.96e-04 | 1.96e-14 | 3.57e+07 |  2.00e-02   |   4   |
|  76   |  75   |  658  | +1.3820e+02 | 1.97e+02 | 3.99e-04 | 2.13e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  77   |  76   |  660  | +1.3712e+02 | 1.97e+02 | 3.07e-04 | 2.60e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  78   |  77   |  662  | +1.3620e+02 | 1.97e+02 | 2.11e-04 | 1.12e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  79   |  78   |  664  | +1.3537e+02 | 1.97e+02 | 1.10e-04 | 2.27e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  80   |  79   |  666  | +1.3461e+02 | 1.97e+02 | 4.44e-05 | 4.69e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  81   |  80   |  668  | +1.3389e+02 | 1.97e+02 | 1.30e-05 | 1.69e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  82   |  81   |  670  | +1.3321e+02 | 1.97e+02 | 5.45e-06 | 4.16e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  83   |  82   |  672  | +1.3255e+02 | 1.97e+02 | 2.52e-06 | 2.59e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  84   |  83   |  674  | +1.3190e+02 | 1.97e+02 | 1.01e-06 | 2.12e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  85   |  84   |  676  | +1.3125e+02 | 1.97e+02 | 6.73e-07 | 4.33e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  86   |  85   |  678  | +1.3065e+02 | 1.97e+02 | 1.18e-06 | 5.07e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  87   |  86   |  680  | +1.3011e+02 | 1.97e+02 | 1.90e-06 | 4.43e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  88   |  87   |  682  | +1.2964e+02 | 1.97e+02 | 2.65e-06 | 2.52e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  89   |  88   |  684  | +1.2924e+02 | 1.97e+02 | 3.21e-06 | 1.23e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  90   |  89   |  685  | +1.2890e+02 | 1.97e+02 | 3.29e-06 | 1.95e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  91   |  90   |  686  | +1.2861e+02 | 1.97e+02 | 3.35e-06 | 1.56e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  92   |  91   |  687  | +1.2834e+02 | 1.97e+02 | 3.37e-06 | 2.49e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  93   |  92   |  688  | +1.2810e+02 | 1.97e+02 | 3.36e-06 | 1.61e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  94   |  93   |  689  | +1.2790e+02 | 1.97e+02 | 3.30e-06 | 1.33e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  95   |  94   |  690  | +1.2773e+02 | 1.97e+02 | 4.84e-06 | 2.07e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  96   |  95   |  691  | +1.2758e+02 | 1.97e+02 | 7.43e-06 | 1.65e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  97   |  96   |  692  | +1.2747e+02 | 1.97e+02 | 1.09e-05 | 2.49e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  98   |  97   |  693  | +1.2738e+02 | 1.97e+02 | 1.52e-05 | 1.84e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  99   |  98   |  694  | +1.2732e+02 | 1.97e+02 | 1.97e-05 | 1.43e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  100  |  99   |  695  | +1.2728e+02 | 1.97e+02 | 2.28e-05 | 1.89e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  101  |  100  |  696  | +1.2726e+02 | 1.97e+02 | 2.24e-05 | 1.96e-17 | 3.57e+07 |  2.00e-02   |   4   |
|  102  |  101  |  698  | +1.2726e+02 | 1.97e+02 | 1.72e-05 | 2.30e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  103  |  102  |  701  | +1.2725e+02 | 1.97e+02 | 8.81e-06 | 2.76e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  104  |  103  |  705  | +1.2725e+02 | 1.97e+02 | 9.55e-06 | 5.94e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  105  |  104  |  708  | +1.2725e+02 | 1.97e+02 | 1.77e-05 | 6.69e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  106  |  105  |  711  | +1.2724e+02 | 1.97e+02 | 1.29e-05 | 1.29e-16 | 3.57e+07 |  2.00e-02   |   4   |
|  107  |  106  |  715  | +1.2719e+02 | 1.97e+02 | 1.88e-05 | 5.02e-15 | 3.57e+07 |  2.00e-02   |   4   |
|  108  |  107  |  723  | +1.2643e+02 | 1.97e+02 | 1.13e-04 | 1.01e-13 | 3.57e+07 |  2.00e-02   |   4   |
|  109  |  108  |  726  | +1.2503e+02 | 1.97e+02 | 4.26e-03 | 9.21e-14 | 2.17e+16 |  2.00e-02   |   3   |
|  110  |  109  |  729  | +1.2503e+02 | 1.97e+01 | 4.26e-03 | 9.21e-14 | 2.17e+16 |  2.00e-02   |   3   |
|  111  |  110  |  731  | +1.2105e+02 | 2.99e+01 | 1.22e-03 | 1.19e-15 | 2.17e+16 |  2.00e-02   |   2   |
|  112  |  111  |  733  | +1.2105e+02 | 2.99e+00 | 1.22e-03 | 1.19e-15 | 2.17e+16 |  2.00e-02   |   2   |
|  113  |  112  |  734  | +1.1834e+02 | 2.10e+01 | 3.52e-04 | 1.65e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  114  |  113  |  736  | +1.1834e+02 | 2.10e+00 | 3.52e-04 | 1.65e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  115  |  114  |  737  | +1.1630e+02 | 4.19e+00 | 3.64e-04 | 1.52e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  116  |  115  |  738  | +1.1150e+02 | 8.38e+00 | 4.34e-04 | 1.62e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  117  |  116  |  739  | +1.0713e+02 | 8.38e+00 | 4.63e-04 | 1.65e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  118  |  117  |  740  | +1.0326e+02 | 8.38e+00 | 4.49e-04 | 1.56e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  119  |  118  |  741  | +9.9926e+01 | 8.38e+00 | 3.64e-04 | 1.64e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  120  |  119  |  742  | +9.7236e+01 | 8.38e+00 | 1.24e-04 | 1.71e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  121  |  120  |  743  | +9.6112e+01 | 8.38e+00 | 7.28e-05 | 1.65e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  122  |  121  |  744  | +9.4478e+01 | 8.38e+00 | 1.05e-04 | 1.56e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  123  |  122  |  746  | +9.4478e+01 | 8.38e-01 | 1.05e-04 | 1.56e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  124  |  123  |  747  | +9.4215e+01 | 8.38e-01 | 3.30e-05 | 1.73e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  125  |  124  |  748  | +9.3959e+01 | 8.38e-01 | 2.21e-05 | 1.82e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  126  |  125  |  749  | +9.3730e+01 | 8.38e-01 | 1.47e-05 | 1.56e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  127  |  126  |  750  | +9.3537e+01 | 8.38e-01 | 9.50e-06 | 1.99e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  128  |  127  |  751  | +9.3387e+01 | 8.38e-01 | 6.10e-06 | 1.56e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  129  |  128  |  752  | +9.3278e+01 | 8.38e-01 | 2.99e-06 | 1.91e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  130  |  129  |  753  | +9.3207e+01 | 8.38e-01 | 1.17e-05 | 2.34e-17 | 2.17e+16 |  2.00e-02   |   2   |
|  131  |  129  |  753  | +9.3207e+01 | 4.19e+00 | 1.06e-03 | 2.34e-17 | 1.00e+00 |  4.00e-03   |   0   |
|  132  |  130  |  755  | +9.0950e+01 | 2.93e+01 | 3.36e-04 | 1.75e-16 | 1.00e+00 |  4.00e-03   |   2   |
|  133  |  131  |  758  | +9.0390e+01 | 2.93e+01 | 1.02e-04 | 2.86e-16 | 1.00e+00 |  4.00e-03   |   4   |
|  134  |  132  |  763  | +9.0409e+01 | 2.93e+01 | 3.13e-05 | 4.37e-16 | 1.00e+00 |  4.00e-03   |   4   |
|  135  |  133  |  766  | +9.0268e+01 | 2.93e+01 | 2.43e-04 | 3.40e-16 | 1.00e+00 |  4.00e-03   |   3   |
|  136  |  134  |  768  | +9.0240e+01 | 2.93e+01 | 5.14e-05 | 1.13e-16 | 1.00e+00 |  4.00e-03   |   4   |
|  137  |  135  |  770  | +9.0229e+01 | 2.93e+01 | 3.59e-05 | 2.43e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  138  |  136  |  772  | +9.0228e+01 | 2.93e+01 | 1.67e-05 | 2.34e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  139  |  137  |  775  | +9.0227e+01 | 2.93e+01 | 2.11e-06 | 1.99e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  140  |  137  |  775  | +9.0227e+01 | 1.47e+02 | 1.96e-04 | 1.99e-17 | 1.00e+00 |  8.00e-04   |   0   |
|  141  |  138  |  777  | +9.0124e+01 | 1.47e+02 | 4.72e-05 | 2.03e-16 | 1.00e+00 |  8.00e-04   |   4   |
|  142  |  139  |  780  | +9.0118e+01 | 1.47e+02 | 2.39e-05 | 2.95e-17 | 1.00e+00 |  8.00e-04   |   4   |
|  143  |  140  |  782  | +9.0117e+01 | 1.47e+02 | 5.61e-06 | 1.63e-17 | 1.00e+00 |  8.00e-04   |   4   |
|  144  |  140  |  782  | +9.0117e+01 | 7.33e+02 | 3.81e-05 | 1.63e-17 | 1.00e+00 |  1.60e-04   |   0   |
|  145  |  141  |  784  | +9.0113e+01 | 7.33e+02 | 8.32e-06 | 2.08e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  146  |  142  |  787  | +9.0112e+01 | 7.33e+02 | 4.79e-06 | 1.39e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  147  |  143  |  789  | +9.0112e+01 | 7.33e+02 | 8.07e-07 | 1.36e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  148  |  143  |  789  | +9.0112e+01 | 3.67e+03 | 7.63e-06 | 1.36e-17 | 1.00e+00 |  3.20e-05   |   0   |
|  149  |  144  |  791  | +9.0112e+01 | 3.67e+03 | 2.02e-06 | 1.73e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  150  |  145  |  794  | +9.0112e+01 | 3.67e+03 | 1.26e-06 | 1.60e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  151  |  146  |  796  | +9.0112e+01 | 3.67e+03 | 2.39e-07 | 1.82e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  152  |  147  |  799  | +9.0112e+01 | 3.67e+03 | 4.28e-08 | 1.56e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  153  |  147  |  799  | +9.0112e+01 | 1.83e+04 | 1.53e-06 | 1.56e-17 | 1.00e+00 |  6.40e-06   |   0   |
|  154  |  148  |  801  | +9.0112e+01 | 1.83e+04 | 3.96e-07 | 1.39e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  155  |  149  |  804  | +9.0112e+01 | 1.83e+04 | 2.10e-07 | 1.71e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  156  |  150  |  806  | +9.0112e+01 | 1.83e+04 | 4.83e-08 | 1.39e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  157  |  150  |  806  | +9.0112e+01 | 9.17e+04 | 3.02e-07 | 1.39e-17 | 1.00e+00 |  1.28e-06   |   0   |
|  158  |  151  |  808  | +9.0112e+01 | 9.17e+04 | 6.68e-08 | 1.56e-17 | 1.00e+00 |  1.28e-06   |   4   |
|  159  |  152  |  811  | +9.0112e+01 | 9.17e+04 | 3.88e-08 | 1.56e-17 | 1.00e+00 |  1.28e-06   |   4   |
|  160  |  153  |  813  | +9.0112e+01 | 9.17e+04 | 6.27e-09 | 1.56e-17 | 1.00e+00 |  1.28e-06   |   4   |

`gtol` termination condition is satisfied.
Number of iterations: 160, function evaluations: 153, CG iterations: 813, optimality: 6.27e-09, constraint violation: 1.56e-17, execution time:  9.3 s.
Found local optimal for Initial point 4
Found a better log-scored configuration
New mutation rate: 0.0009364237985167013
New log score: 90.1122258521009
Time tree
